Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"1 Stralem Grove, Ongar Village, Ongar, Dublin 15, D15K2X8","€395,000",4 Bed,3 Bath,End of Terrace,B2,D15 K2X8,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €426,000, Wed Aug 21 2024; Unlisted, €395,000, Fri Mar 22 2024; Created, €395,000, Tue Jan 16 2024",https://mynest.ie/listing/112104/Dublin/1-stralem-grove-ongar-village-ongar-dublin-15-d15k2x8
"65 Stratton Walk, Lucan, Co. Dublin, K78ET68","€290,000",2 Bed,2 Bath,Apartment,B1,K78 ET68,€315,REA McDonald,Fiachra McGrath,"Sold, €342,000, Tue Aug 20 2024; Sale Agreed, €290,000, Thu May 23 2024; Created, €290,000, Fri May 10 2024",https://mynest.ie/listing/129677/Dublin/65-stratton-walk-lucan-co-dublin-k78et68
"Apartment 36, Orwell Hall, Rathgar, Dublin 6, D06C3H3","€750,000",2 Bed,2 Bath,Apartment,A2,D06 C3H3,€765,Quinn Agnew,Enda Kearns,"Sold, €805,000, Tue Aug 20 2024; Sale Agreed, €750,000, Thu May 30 2024; Created, €750,000, Thu May 16 2024",https://mynest.ie/listing/130667/Dublin/apartment-36-orwell-hall-rathgar-dublin-6-d06c3h3
"Apartment 30, Belvedere Court, Dublin 1","€235,000",1 Bed,1 Bath,Apartment,SI_666,D01 VR80,€225,Frank Fleming Estate Agent,Frank Fleming MIPAV,"Sold, €257,000, Tue Aug 20 2024; Sale Agreed, €235,000, Sat Oct 07 2023; Created, €235,000, Fri Aug 11 2023",https://mynest.ie/listing/89674/Dublin/apartment-30-belvedere-court-dublin-1
"96 Downside Park, Skerries, Co. Dublin, K34NX97","€620,000",4 Bed,2 Bath,Semi-D,C3,K34 NX97,€675,DNG McKenna Healy,DNG McKenna Healy Skerries,"Sold, €645,000, Tue Aug 20 2024; Sale Agreed, €620,000, Tue May 28 2024; Created, €620,000, Wed Feb 28 2024",https://mynest.ie/listing/118159/Dublin/96-downside-park-skerries-co-dublin-k34nx97
"82 Portersfield, Clonsilla Road, Clonsilla, Dublin 15, D15NH33","€220,000",1 Bed,1 Bath,Apartment,E1,D15 NH33,€225,Hosford Estate Agents,Helen McKenny Sales,"Sold, €232,000, Tue Aug 20 2024; Sale Agreed, €220,000, Tue Apr 09 2024; Created, €220,000, Tue Mar 19 2024",https://mynest.ie/listing/121075/Dublin/82-portersfield-clonsilla-road-clonsilla-dublin-15-d15nh33
"74 Kiltipper Drive, D24VY6X, Tallaght, Dublin 24","€365,000",3 Bed,2 Bath,Semi-D,C2,D24 VY6X,€405,Ray Cooke Auctioneers Clondalkin,Southside Sales 3,"Sold, €469,000, Tue Aug 20 2024; Sale Agreed, €365,000, Wed Aug 21 2024; Created, €365,000, Mon Apr 15 2024",https://mynest.ie/listing/125143/Dublin/74-kiltipper-drive-d24vy6x-tallaght-dublin-24
"Apartment 71, The Dickens, The Gasworks, Dublin 4, D04XC94","€375,000",1 Bed,1 Bath,Apartment,C2,D04 XC94,€405,Owen Reilly,Owen Reilly Sales,"Sold, €430,000, Tue Aug 20 2024; Sale Agreed, €375,000, Tue Jun 25 2024; Created, €375,000, Mon May 27 2024",https://mynest.ie/listing/132614/Dublin/apartment-71-the-dickens-the-gasworks-dublin-4-d04xc94
"61 Foxrock Avenue, Foxrock, Foxrock, Dublin 18, D18F2R5","€875,000",4 Bed,2 Bath,Semi-D,D1,D18 F2R5,€855,Russell Estate Agents,Karl Russell,"Sold, €875,000, Tue Aug 20 2024; Sale Agreed, €875,000, Thu Aug 01 2024; Created, €875,000, Tue Jul 02 2024",https://mynest.ie/listing/138929/Dublin/61-foxrock-avenue-foxrock-foxrock-dublin-18-d18f2r5
"6 Holywell Heights, Swords, Co. Dublin, K67RR74","€345,000",2 Bed,2 Bath,Terrace,B3,K67 RR74,€315,PropertyTeam Paul Reddy,Paul Reddy,"Sold, €412,000, Tue Aug 20 2024; Sale Agreed, €345,000, Mon Apr 15 2024; Created, €345,000, Fri Mar 22 2024",https://mynest.ie/listing/121694/Dublin/6-holywell-heights-swords-co-dublin-k67rr74
"54 Ardcollum Avenue, Artane, Artane, Dublin 5, D05A3A4","€595,000",3 Bed,3 Bath,Semi-D,D2,D05 A3A4,€585,Grimes,"Grimes, Clontarf","Sold, €685,500, Tue Aug 20 2024; Sale Agreed, €595,000, Mon May 20 2024; Created, €595,000, Wed Apr 17 2024",https://mynest.ie/listing/125590/Dublin/54-ardcollum-avenue-artane-artane-dublin-5-d05a3a4
"5 Castletimon Park, Coolock, Dublin 5, D05XR66","€375,000",3 Bed,1 Bath,Terrace,C3,D05 XR66,€405,Smith & Butler Estates,Danny Butler,"Sold, €380,000, Tue Aug 20 2024; Sale Agreed, €375,000, Sun Aug 04 2024; Created, €375,000, Tue May 21 2024",https://mynest.ie/listing/131528/Dublin/5-castletimon-park-coolock-dublin-5-d05xr66
"5 Castletimon Park, Dublin 5, D05XR66","€375,000",3 Bed,1 Bath,Terrace,--,D05 XR66,€405,Smith & Butler Estates,Danny Butler,"Sold, €380,000, Tue Aug 20 2024; Unlisted, €375,000, Sat Aug 03 2024; Created, €375,000, Fri Aug 02 2024",https://mynest.ie/listing/144147/Dublin/5-castletimon-park-dublin-5-d05xr66
"5 Brighton Avenue, Foxrock, Dublin 18","€1,300,000",4 Bed,3 Bath,Detached,C2,D18 A0K2,"€1,627",Sherry FitzGerald Foxrock,Rena O'Kelly,"Sold, €1,580,000, Tue Aug 20 2024; Sale Agreed, €1,300,000, Fri Jun 30 2023; Created, €1,300,000, Tue May 30 2023",https://mynest.ie/listing/76885/Dublin/5-brighton-avenue-foxrock-dublin-18
"10 Brighton Avenue, Foxrock, Dublin 18","€1,295,000",5 Bed,3 Bath,Detached,C2,D18 A0K2,"€1,627",Sherry FitzGerald Foxrock,Rena O'Kelly,"Sold, €1,580,000, Tue Aug 20 2024; Sale Agreed, €1,295,000, Fri Oct 13 2023; Created, €1,295,000, Wed Sep 20 2023",https://mynest.ie/listing/96565/Dublin/10-brighton-avenue-foxrock-dublin-18
"5 Brighton Avenue, Foxrock, Dublin 18, D18A0K2","€1,550,000",4 Bed,4 Bath,Detached,B3,D18 A0K2,"€2,284",Sherry FitzGerald Foxrock,Rena O'Kelly,"Sold, €1,580,000, Tue Aug 20 2024; Sale Agreed, €1,550,000, Thu May 30 2024; Created, €1,550,000, Fri May 03 2024",https://mynest.ie/listing/128566/Dublin/5-brighton-avenue-foxrock-dublin-18-d18a0k2
"45 Linnetfields Walk, Castaheany, Clonee, D15N9P9","€325,000",2 Bed,1 Bath,Terrace,C1,D15 N9P9,€315,Sherry FitzGerald Clonee,Jamie Hanrahan,"Sold, €360,000, Tue Aug 20 2024; Sale Agreed, €325,000, Fri Jun 21 2024; Relisted, €325,000, Mon Jun 10 2024; Sale Agreed, €325,000, Wed Apr 10 2024; Created, €325,000, Fri Mar 08 2024",https://mynest.ie/listing/119414/Dublin/45-linnetfields-walk-castaheany-clonee-d15n9p9
"Apartment 41, The Plaza, Ballymun, Dublin 9, D09W8E8","€210,000",1 Bed,1 Bath,Apartment,C2,D09 W8E8,€225,Frank Fleming Estate Agent,Frank Fleming MIPAV,"Sold, €220,000, Tue Aug 20 2024; Sale Agreed, €210,000, Fri May 10 2024; Created, €210,000, Thu Apr 18 2024",https://mynest.ie/listing/125850/Dublin/apartment-41-the-plaza-ballymun-dublin-9-d09w8e8
"Apartment 37, Littlewood, Belarmine Avenue, Stepaside, Dublin 18, D18HX86","€395,000",2 Bed,2 Bath,Apartment,B3,D18 HX86,€405,Brady & McCarthy Estate Agents,Olwen McCarthy,"Sold, €450,000, Tue Aug 20 2024; Sale Agreed, €395,000, Wed Jun 19 2024; Created, €395,000, Thu May 09 2024",https://mynest.ie/listing/129364/Dublin/apartment-37-littlewood-belarmine-avenue-stepaside-dublin-18-d18hx86
"36 Larkfield Heath, Clay Farm, Leopardstown, Dublin 18, D18R65X","€745,000",4 Bed,4 Bath,Semi-D,A2,D18 R65X,€765,Sherry FitzGerald Foxrock,Barbara Spollen,"Sold, €786,000, Tue Aug 20 2024; Sale Agreed, €745,000, Fri May 03 2024; Created, €745,000, Fri Apr 05 2024",https://mynest.ie/listing/123667/Dublin/36-larkfield-heath-clay-farm-leopardstown-dublin-18-d18r65x
"32 Wadelai Road, Glasnevin, Glasnevin, Dublin 11, D11V880","€395,000",3 Bed,2 Bath,Semi-D,C2,D11 V880,€405,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €410,000, Tue Aug 20 2024; Unlisted, €395,000, Mon Apr 15 2024; Created, €395,000, Fri Dec 22 2023",https://mynest.ie/listing/109171/Dublin/32-wadelai-road-glasnevin-glasnevin-dublin-11-d11v880
"32 Wadelai Road, Dublin 11, Dublin 11, D11V880","€395,000",3 Bed,2 Bath,Duplex,D2,D11 V880,€405,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €410,000, Tue Aug 20 2024; Sale Agreed, €395,000, Tue Apr 30 2024; Created, €395,000, Tue Apr 16 2024",https://mynest.ie/listing/125395/Dublin/32-wadelai-road-dublin-11-dublin-11-d11v880
"28 Cashel Road, Crumlin, Crumlin, Dublin 12, D12C3F8","€350,000",2 Bed,1 Bath,Semi-D,E1,D12 C3F8,€315,City Homes,Stephen O' Grady,"Sold, €420,000, Tue Aug 20 2024; Sale Agreed, €350,000, Mon Aug 19 2024; Created, €350,000, Wed Apr 24 2024",https://mynest.ie/listing/126847/Dublin/28-cashel-road-crumlin-crumlin-dublin-12-d12c3f8
"205 Carnlough Road, Cabra West, Cabra, Dublin 7, D07C1Y6","€375,000",3 Bed,1 Bath,Semi-D,D1,D07 C1Y6,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €471,000, Tue Aug 20 2024; Unlisted, €375,000, Sun Apr 14 2024; Created, €375,000, Tue Mar 12 2024",https://mynest.ie/listing/119610/Dublin/205-carnlough-road-cabra-west-cabra-dublin-7-d07c1y6
"205 Carnlough Road, Cabra West, Dublin 7, D07C1Y6","€375,000",3 Bed,1 Bath,Semi-D,D1,D07 C1Y6,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €471,000, Tue Aug 20 2024; Sale Agreed, €375,000, Tue Aug 20 2024; Created, €375,000, Thu May 02 2024",https://mynest.ie/listing/128342/Dublin/205-carnlough-road-cabra-west-dublin-7-d07c1y6
"168 Stannaway Road, Kimmage, Crumlin, Dublin 12, D12NPX6","€370,000",2 Bed,3 Bath,End of Terrace,E2,D12 NPX6,€405,Tom Maher & Co. Ltd,Tom Maher & Co.,"Sold, €395,000, Tue Aug 20 2024; Unlisted, €370,000, Thu Aug 29 2024; Created, €370,000, Tue May 21 2024",https://mynest.ie/listing/131449/Dublin/168-stannaway-road-kimmage-crumlin-dublin-12-d12npx6
"103 Townsend Street, Dublin 2, D02E688","€355,000",2 Bed,1 Bath,End of Terrace,E1,D02 E688,€405,Keller Williams Ireland,Team Castles,"Sold, €355,000, Tue Aug 20 2024; Unlisted, €355,000, Wed Jul 03 2024; Price Drop, €355,000, Wed Apr 03 2024; Created, €399,950, Tue Mar 05 2024",https://mynest.ie/listing/118959/Dublin/103-townsend-street-dublin-2-d02e688
"1 Waterside Way, Malahide, Co Dublin, K36HY82","€290,000",1 Bed,1 Bath,Apartment,C2,K36 HY82,€315,Sherry FitzGerald Malahide,Eoghan Keenan,"Sold, €285,000, Tue Aug 20 2024; Sale Agreed, €290,000, Tue Apr 16 2024; Created, €290,000, Tue Mar 05 2024",https://mynest.ie/listing/118995/Dublin/1-waterside-way-malahide-co-dublin-k36hy82
"Apartment 7, 18 Railway Road, Clongriffin, Dublin 13, D13F436","€185,000",1 Bed,1 Bath,Apartment,C2,D13 F436,€90,Galvin Property & Finance,Robert Heather,"Sold, €235,000, Mon Aug 19 2024; Sale Agreed, €185,000, Thu May 09 2024; Created, €185,000, Wed Mar 13 2024",https://mynest.ie/listing/119712/Dublin/apartment-7-18-railway-road-clongriffin-dublin-13-d13f436
"95 Tolka Vale, Finglas, Dublin 11, D11Y073","€295,000",2 Bed,--,Apartment,C1,D11 Y073,€315,Sherry FitzGerald Drumcondra,Casey Kirwan,"Sold, €315,000, Mon Aug 19 2024; Unlisted, €295,000, Tue Jun 04 2024; Created, €295,000, Tue May 21 2024",https://mynest.ie/listing/131470/Dublin/95-tolka-vale-finglas-dublin-11-d11y073
"88 Belmayne Park South, Belmayne, Clongriffin, Dublin 13, D13HV05","€360,000",3 Bed,3 Bath,Duplex,B1,D13 HV05,€405,Keystreet,Sales Dept,"Sold, €393,000, Mon Aug 19 2024; Sale Agreed, €360,000, Fri Jun 14 2024; Created, €360,000, Wed Jun 05 2024",https://mynest.ie/listing/134168/Dublin/88-belmayne-park-south-belmayne-clongriffin-dublin-13-d13hv05
"80 Merrion Grove, Blackrock, Co. Dublin, A94F8Y8","€325,000",1 Bed,1 Bath,Apartment,C3,A94 F8Y8,€315,DNG Rock Road,David McQueirns,"Sold, €392,000, Mon Aug 19 2024; Sale Agreed, €325,000, Fri Jun 07 2024; Created, €325,000, Thu May 16 2024",https://mynest.ie/listing/130631/Dublin/80-merrion-grove-blackrock-co-dublin-a94f8y8
"8 Cul Cuille, Sandyford, Dublin 18, D18PX6A","€935,000",4 Bed,3 Bath,Terrace,A2,D18 PX6A,€945,Keane Thompson Property Consultants,Keane Thompson Property Consultants,"Sold, €925,000, Mon Aug 19 2024; Sale Agreed, €935,000, Tue Apr 23 2024; Created, €935,000, Thu Mar 28 2024",https://mynest.ie/listing/122598/Dublin/8-cul-cuille-sandyford-dublin-18-d18px6a
"54 Phibblestown House, Clonsilla, Dublin 15, D15VK28","€249,995",2 Bed,2 Bath,Apartment,C2,D15 VK28,€225,Robert Lowry Properties,Robert Lowry,"Sold, €345,000, Mon Aug 19 2024; Sale Agreed, €249,995, Thu Feb 01 2024; Created, €249,995, Tue Jan 23 2024",https://mynest.ie/listing/112607/Dublin/54-phibblestown-house-clonsilla-dublin-15-d15vk28
"45 New Haven Bay, Balbriggan, Co. Dublin, K32V611","€259,500",2 Bed,3 Bath,Terrace,C2,K32 V611,€225,Sherry Fitzgerald Cumisky Kelly,Chris White,"Sold, €260,000, Mon Aug 19 2024; Sale Agreed, €259,500, Mon Feb 26 2024; Created, €259,500, Fri Dec 15 2023",https://mynest.ie/listing/108537/Dublin/45-new-haven-bay-balbriggan-co-dublin-k32v611
"33 Yellow Meadows Drive, Clondalkin, Dublin 22","€339,000",3 Bed,2 Bath,Terrace,B3,D22 YV96,€315,Ray Cooke Auctioneers Clondalkin,Southside Sales 2,"Sold, €430,000, Mon Aug 19 2024; Sale Agreed, €339,000, Wed Jan 24 2024; Created, €339,000, Mon Jan 08 2024",https://mynest.ie/listing/109823/Dublin/33-yellow-meadows-drive-clondalkin-dublin-22
"30 Obelisk Grove, Saint Augustine's Park, Blackrock, Co. Dublin, A94W1E8","€795,000",4 Bed,3 Bath,Semi-D,D1,A94 W1E8,€855,Turley Property Advisors,Susan Turley,"Sold, €785,000, Mon Aug 19 2024; Sale Agreed, €795,000, Tue Apr 30 2024; Created, €795,000, Tue Mar 26 2024",https://mynest.ie/listing/122158/Dublin/30-obelisk-grove-saint-augustines-park-blackrock-co-dublin-a94w1e8
"30 Marlfield Close, D24 CKP3, Kiltipper, Dublin 24","€195,000",2 Bed,2 Bath,Apartment,D2,D24 CKP3,€90,Ray Cooke Auctioneers,Southside Sales 2,"Sold, €255,000, Mon Aug 19 2024; Sale Agreed, €195,000, Wed Aug 21 2024; Created, €195,000, Fri May 17 2024",https://mynest.ie/listing/130917/Dublin/30-marlfield-close-d24-ckp3-kiltipper-dublin-24
"21A Cherryfield Park, Clonsilla, Dublin 15, D15V3PP","€270,000",2 Bed,1 Bath,Detached,C3,D15 V3PP,€315,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €255,000, Mon Aug 19 2024; Sale Agreed, €270,000, Fri May 17 2024; Created, €270,000, Tue Apr 23 2024",https://mynest.ie/listing/126600/Dublin/21a-cherryfield-park-clonsilla-dublin-15-d15v3pp
"2 Myrtle Street, Phibsborough, Dublin 7, D07Y7P3","€345,000",2 Bed,2 Bath,Terrace,F,D07 Y7P3,€315,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €377,000, Mon Aug 19 2024; Sale Agreed, €345,000, Wed Feb 21 2024; Created, €345,000, Thu Nov 09 2023",https://mynest.ie/listing/104396/Dublin/2-myrtle-street-phibsborough-dublin-7-d07y7p3
"2 Myrtle Street, Phibsborough, Phibsborough, Dublin 7, D07Y7P3","€345,000",2 Bed,2 Bath,Terrace,F,D07 Y7P3,€315,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €377,000, Mon Aug 19 2024; Sale Agreed, €345,000, Wed Jun 05 2024; Created, €345,000, Thu Mar 21 2024",https://mynest.ie/listing/121455/Dublin/2-myrtle-street-phibsborough-phibsborough-dublin-7-d07y7p3
"164 Gleann Na Rí, Druid Valley, Cabinteely, Dublin 18, D18RX8X","€450,000",3 Bed,2 Bath,Terrace,C1,D18 RX8X,€495,Hunters Estate Agent Foxrock,Isobel O'Reilly,"Sold, €465,000, Mon Aug 19 2024; Sale Agreed, €450,000, Wed Mar 27 2024; Created, €450,000, Sat Feb 24 2024",https://mynest.ie/listing/117468/Dublin/164-gleann-na-r-druid-valley-cabinteely-dublin-18-d18rx8x
"15 Granitefield Mews, Granitefield Manor, Dun Laoghaire, Co. Dublin, A96XY50","€260,000",1 Bed,1 Bath,Apartment,D1,A96 XY50,€225,Hunters Estate Agent Dalkey,Clare Fahy,"Sold, €250,000, Mon Aug 19 2024; Unlisted, €260,000, Thu Jul 25 2024; Created, €260,000, Thu Jul 04 2024",https://mynest.ie/listing/139357/Dublin/15-granitefield-mews-granitefield-manor-dun-laoghaire-co-dublin-a96xy50
"12 De Vesci House, Longford Place, Monkstown, Co. Dublin, A96C992","€445,000",2 Bed,2 Bath,Apartment,C2,A96 C992,€495,DNG Rock Road,Georgina Magnier,"Sold, €503,000, Mon Aug 19 2024; Sale Agreed, €445,000, Tue Jun 18 2024; Created, €445,000, Thu Apr 11 2024",https://mynest.ie/listing/124611/Dublin/12-de-vesci-house-longford-place-monkstown-co-dublin-a96c992
"105 Castleheath, Malahide, Co. Dublin, K36X891","€350,000",2 Bed,2 Bath,Apartment,C2,K36 X891,€315,O'Farrell Cleere Auctioneers,Walter Mythen,"Sold, €385,000, Mon Aug 19 2024; Sale Agreed, €350,000, Thu Apr 11 2024; Created, €350,000, Thu Feb 15 2024",https://mynest.ie/listing/116226/Dublin/105-castleheath-malahide-co-dublin-k36x891
"1 The Court, Semple Woods, Donabate, Co. Dublin, K36DX34","€520,000",4 Bed,3 Bath,Semi-D,A2,K36 DX34,€495,Sherry FitzGerald Swords,David R Blanc,"Sold, €567,000, Mon Aug 19 2024; Sale Agreed, €520,000, Wed May 01 2024; Created, €520,000, Tue Mar 26 2024",https://mynest.ie/listing/122155/Dublin/1-the-court-semple-woods-donabate-co-dublin-k36dx34
"Apartment 29, River Gardens, Glasnevin, Dublin 9, D09X704","€378,000",2 Bed,2 Bath,Apartment,D1,D09 X704,€405,GWD Central Ltd.,John Ronan MIPAV,"Sold, €370,000, Fri Aug 16 2024; Sale Agreed, €378,000, Fri May 17 2024; Created, €378,000, Fri Mar 01 2024",https://mynest.ie/listing/118603/Dublin/apartment-29-river-gardens-glasnevin-dublin-9-d09x704
"98 Balally Drive, Dundrum, Dundrum, Dublin 16, D16P036","€645,000",3 Bed,2 Bath,Semi-D,E1,D16 P036,€675,Vincent Finnegan,Robert Finnegan,"Sold, €700,000, Fri Aug 16 2024; Sale Agreed, €645,000, Mon Jun 10 2024; Created, €645,000, Thu May 16 2024",https://mynest.ie/listing/130688/Dublin/98-balally-drive-dundrum-dundrum-dublin-16-d16p036
"9 St Mobhi Road, Glasnevin, Dublin 9, D09H7V0","€925,000",4 Bed,2 Bath,Detached,C3,D09 H7V0,€945,DNG Phibsboro,Ciaran Jones,"Sold, €975,000, Fri Aug 16 2024; Sale Agreed, €925,000, Thu Aug 15 2024; Relisted, €925,000, Fri Mar 15 2024; Sale Agreed, €925,000, Fri Mar 15 2024; Price Drop, €925,000, Tue Jan 23 2024; Created, €975,000, Sat Oct 28 2023",https://mynest.ie/listing/102721/Dublin/9-st-mobhi-road-glasnevin-dublin-9-d09h7v0
"8 Palmerston Grove, Milltown, Dublin 6, D06Y3X0","€1,450,000",4 Bed,3 Bath,Detached,B2,D06 Y3X0,"€2,065",DNG Terenure,Eunan Doherty,"Sold, €1,815,000, Fri Aug 16 2024; Sale Agreed, €1,450,000, Mon Mar 25 2024; Created, €1,450,000, Thu Feb 08 2024",https://mynest.ie/listing/115242/Dublin/8-palmerston-grove-milltown-dublin-6-d06y3x0
"8 Linnetfields Drive, Castaheany, Clonee, Dublin 15, D15F5X2","€285,000",2 Bed,1 Bath,Terrace,C2,D15 F5X2,€315,ALLIANCE AUCTIONEERS,Johnny Craven,"Sold, €320,000, Fri Aug 16 2024; Sale Agreed, €285,000, Sat Dec 16 2023; Created, €285,000, Fri Nov 17 2023",https://mynest.ie/listing/105622/Dublin/8-linnetfields-drive-castaheany-clonee-dublin-15-d15f5x2
"66 West Courtyard, Tullyvale, Cabinteely, Dublin 18, D18C789","€325,000",2 Bed,2 Bath,Apartment,C2,D18 C789,€315,DNG Dun Laoghaire,Darragh Whelan,"Sold, €359,000, Fri Aug 16 2024; Sale Agreed, €325,000, Fri Jun 07 2024; Created, €325,000, Fri May 03 2024",https://mynest.ie/listing/128578/Dublin/66-west-courtyard-tullyvale-cabinteely-dublin-18-d18c789
"52 Carrickhill Road, Portmarnock, Co. Dublin, D13WN80","€725,000",4 Bed,3 Bath,Semi-D,B3,D13 WN80,€765,Noel Kelly Auctioneers LTD,Darren Kelly,"Sold, €800,000, Fri Aug 16 2024; Sale Agreed, €725,000, Wed Jun 05 2024; Created, €725,000, Wed May 01 2024",https://mynest.ie/listing/128065/Dublin/52-carrickhill-road-portmarnock-co-dublin-d13wn80
"44 Pearse Brothers Park, Rathfarnham, Rathfarnham, Dublin 16, D16YV02","€375,000",3 Bed,1 Bath,Terrace,D2,D16 YV02,€405,HWP Residential and Commercial Property,Ray Kelly - Residential Director,"Sold, €475,000, Fri Aug 16 2024; Unlisted, €375,000, Mon Jul 15 2024; Created, €375,000, Mon Apr 15 2024",https://mynest.ie/listing/125138/Dublin/44-pearse-brothers-park-rathfarnham-rathfarnham-dublin-16-d16yv02
"4 Palmers Avenue, Palmerstown Manor, Palmerstown, Dublin 20, D20V343","€449,000",3 Bed,3 Bath,Semi-D,B3,D20 V343,€495,Sherry FitzGerald Lucan,Thomas Fitzpatrick,"Sold, €578,000, Fri Aug 16 2024; Sale Agreed, €449,000, Tue Apr 30 2024; Created, €449,000, Mon Apr 08 2024",https://mynest.ie/listing/123902/Dublin/4-palmers-avenue-palmerstown-manor-palmerstown-dublin-20-d20v343
"4 Belton Park Gardens, Donnycarney, Donnycarney, Dublin 9, D09A2N0","€495,000",2 Bed,1 Bath,Terrace,E1,D09 A2N0,€495,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €520,000, Fri Aug 16 2024; Sale Agreed, €495,000, Fri Aug 16 2024; Created, €495,000, Wed Apr 03 2024",https://mynest.ie/listing/123196/Dublin/4-belton-park-gardens-donnycarney-donnycarney-dublin-9-d09a2n0
"34 Orchardstown Avenue, Rathfarnham, Rathfarnham, Dublin 14, D14KW66","€595,000",3 Bed,2 Bath,Semi-D,E1,D14 KW66,€585,Herman White Estates,Rory Crerar,"Sold, €725,000, Fri Aug 16 2024; Sale Agreed, €595,000, Thu May 09 2024; Created, €595,000, Tue Apr 09 2024",https://mynest.ie/listing/124145/Dublin/34-orchardstown-avenue-rathfarnham-rathfarnham-dublin-14-d14kw66
"30 Monalea Park, D24 E3X7, Firhouse, Dublin 24","€445,000",3 Bed,1 Bath,Semi-D,E2,D24 E3X7,€495,Ray Cooke Auctioneers Clondalkin,Ray Cooke Sales,"Sold, €515,000, Fri Aug 16 2024; Unlisted, €445,000, Wed May 22 2024; Created, €445,000, Tue Apr 09 2024",https://mynest.ie/listing/124166/Dublin/30-monalea-park-d24-e3x7-firhouse-dublin-24
